Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"M1","HOLE_TF","dira_3mm",134.1660,-107.6960,0.0000,top
"M2","HOLE_TF","dira_3mm",124.1660,-107.6960,0.0000,top
"M3","HOLE_TF","dira_3mm",124.1660,-92.6960,0.0000,top
"M7","HOLE_TF","dira_3mm",134.1660,-92.6960,0.0000,top
